NU_CNPB_PLANO_DA;ID;ORIGEM;ID_PROVISAO_CONSTITUIR;SM_ATIVO_PROVISAO_CONST;SM_ATIVO_DEFICIT;VL_ATIVO_DEFICIT_PATRO;VL_ATIVO_DEFICIT_PART;VL_ATIVO_DEFICIT_ASSIST;SM_ATIVO_SER_PASSADO;VL_ATIVO_SER_PAS_PATRO;VL_ATIVO_SER_PAS_PART;VL_ATIVO_SER_PAS_ASSIST;SM_ATIVO_OUT_FINALIDADE;VL_ATIVO_OUT_FIN_PATRO;VL_ATIVO_OUT_FIN_PART;VL_ATIVO_OUT_FIN_ASSIST;QT_MESES_ATIVO_D_PATRO;QT_MESES_ATIVO_D_PART;QT_MESES_ATIVO_D_ASSIST;QT_MESES_ATIVO_S_PATRO;QT_MESES_ATIVO_S_PART;QT_MESES_ATIVO_S_ASSIST;QT_MESES_ATIVO_O_PATRO;QT_MESES_ATIVO_O_PART;QT_MESES_ATIVO_O_ASSIST;SM_PASSIVO_PROVISAO_CONST;SM_PASSIVO_DEFICIT;VL_PASSIVO_DEFICIT_PATRO;VL_PASSIVO_DEFICIT_PART;VL_PASSIVO_DEFICIT_ASSIST;SM_PASSIVO_SER_PASSADO;VL_PASSIVO_SER_PAS_PATRO;VL_PASSIVO_SER_PAS_PART;VL_PASSIVO_SER_PAS_ASSIST;SM_PASSIVO_OUT_FINALIDADE;VL_PASSIVO_OUT_FIN_PATRO;VL_PASSIVO_OUT_FIN_PART;VL_PASSIVO_OUT_FIN_ASSIST;QT_MESES_PASSIVO_D_PATRO;QT_MESES_PASSIVO_D_PART;QT_MESES_PASSIVO_D_ASSIST;QT_MESES_PASSIVO_S_PATRO;QT_MESES_PASSIVO_S_PART;QT_MESES_PASSIVO_S_ASSIST;QT_MESES_PASSIVO_O_PATRO;QT_MESES_PASSIVO_O_PART;QT_MESES_PASSIVO_O_ASSIST;ID_DEMONSTRACAO_ATUARIAL;ID_GRUPO_CUSTEIO_DA
1988000718;3332749;1;43127;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3332749;NULL
1998000818;3332751;1;43129;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3332751;NULL
1998000974;3332753;1;43131;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3332753;NULL
1999002865;3332755;1;43134;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3332755;NULL
1999002938;3332757;1;43137;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3332757;NULL
1982002883;3332771;1;43144;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;7677.25;0.00;0.00;0.00;0.00;7677.25;0.00;7677.25;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3332771;NULL
2014001383;3332773;1;43146;5979629.43;5979629.43;5979629.43;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;132;0;0;0;0;0;0;0;0;10260005.94;10260005.94;0.00;7350.15;10252655.79;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;175;175;0;0;0;0;0;0;3332773;NULL
1994001518;3332777;1;43149;282093.41;282093.41;282093.41;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;1937233.19;1937233.19;464021.16;63505.80;1409706.23;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;132;261;261;0;0;0;0;0;0;3332777;NULL
2000007856;3332783;1;43153;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;331383.30;0.00;0.00;0.00;0.00;331383.30;165691.65;165691.65;0.00;0.00;0.00;0.00;0.00;0;0;0;12;12;0;0;0;0;3332783;NULL
1999002083;3332785;1;43156;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3332785;NULL
1991001411;3333524;1;43165;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3333524;NULL
1987001011;3334122;1;43171;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3334122;NULL
1987001192;3334124;1;43173;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;1960356.35;1960356.35;0.00;0.00;1960356.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;135;0;0;0;0;0;0;3334124;NULL
1987001265;3334126;1;43175;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;8675560.88;8675560.88;0.00;0.00;8675560.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;60;0;0;0;0;0;0;3334126;NULL
1987001811;3334128;1;43177;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3334128;NULL
1988002656;3334130;1;43179;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3334130;NULL
2006003038;3334140;1;43186;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3334140;NULL
1994004274;3334164;1;43193;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3334164;NULL
1999000447;3334174;1;43196;281552466.38;281552466.38;281552466.38;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;195;0;0;0;0;0;0;0;0;91503003.38;91503003.38;13330831.83;2570787.30;75601384.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;195;249;249;0;0;0;0;0;0;3334174;NULL
2014001219;3334176;1;43198;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;17752332.13;17752332.13;17752332.13;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;168;0;0;0;0;0;0;0;0;3334176;NULL
2006001574;3334450;1;43205;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;33457666.71;33457666.71;101251.83;871285.28;32485129.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;143;143;143;0;0;0;0;0;0;3334450;NULL
2000005683;3334452;1;43207;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;18887.90;18887.90;9443.95;0.00;9443.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;132;0;132;0;0;0;0;0;0;3334452;NULL
1997002711;3334663;1;43215;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3334663;NULL
1993000119;3334667;1;43217;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;63958053.86;63958053.86;33411642.85;5928122.71;24618288.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;140;140;140;0;0;0;0;0;0;3334667;NULL
1997002892;3334671;1;43219;614402711.37;524109506.32;524109506.32;0.00;0.00;90293205.05;90293205.05;0.00;0.00;0.00;0.00;0.00;0.00;110;0;0;6;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3334671;NULL
1994003065;3334679;1;43223;18906914.66;2023706.51;2023706.51;0.00;0.00;16883208.15;16883208.15;0.00;0.00;0.00;0.00;0.00;0.00;13;0;0;13;0;0;0;0;0;8619357.10;8619357.10;1897982.43;0.00;6721374.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13;0;13;0;0;0;0;0;0;3334679;NULL
1994004411;3334683;1;43225;725463.63;222280.65;222280.65;0.00;0.00;503182.98;503182.98;0.00;0.00;0.00;0.00;0.00;0.00;13;0;0;13;0;0;0;0;0;667426.31;667426.31;0.00;0.00;667426.31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;140;0;0;0;0;0;0;3334683;NULL
1997000318;3334691;1;43229;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;23168908.83;23168908.83;391323.21;10405.21;22767180.41;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;95;95;0;0;0;0;0;0;3334691;NULL
2010002474;3334729;1;43238;21802840.95;21802840.95;21802840.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;132;0;0;0;0;0;0;0;0;56747089.53;56747089.53;0.00;5858166.91;50888922.62;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;181;181;0;0;0;0;0;0;3334729;NULL
2011000556;3334920;1;43250;149962345.25;135738623.70;135738623.70;0.00;0.00;0.00;0.00;0.00;0.00;14223721.55;14223721.55;0.00;0.00;135;0;0;0;0;0;133;0;0;184117308.31;184117308.31;19379176.73;0.00;164738131.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;143;0;143;0;0;0;0;0;0;3334920;NULL
2005006483;3335042;1;43261;2937547.97;2937547.97;2937547.97;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;171;0;0;0;0;0;0;0;0;3544756.39;3544756.39;0.00;205902.51;3338853.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;171;171;0;0;0;0;0;0;3335042;NULL
2009003683;3335050;1;43266;42139810.30;42139810.30;42139810.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;341;0;0;0;0;0;0;0;0;31486172.76;31486172.76;31486172.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;341;0;0;0;0;0;0;0;0;3335050;NULL
1980001774;3335765;1;43277;8525513.54;8525513.54;8525513.54;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100;0;0;0;0;0;0;0;0;5779194.89;5779194.89;5779194.89;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100;0;0;0;0;0;0;0;0;3335765;NULL
1988000165;3335767;1;43284;4804928.13;4804928.13;4804928.13;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;136;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3335767;NULL
1988001838;3335769;1;43289;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;29567195.86;29567195.86;29567195.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;192;0;0;0;0;0;0;0;0;3335769;NULL
1999002792;3335779;1;43293;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3335779;NULL
1999002474;3335803;1;43304;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;290472.85;0.00;0.00;0.00;0.00;290472.85;0.00;290472.85;0.00;0.00;0.00;0.00;0.00;0;0;0;0;252;0;0;0;0;3335803;NULL
1979003629;3336494;1;43320;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;179876644.00;179876644.00;71801349.00;24153836.00;83921459.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;217;217;217;0;0;0;0;0;0;3336494;NULL
2011000165;3336496;1;43322;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;42024.14;42024.14;21012.07;0.00;21012.07;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;259;0;259;0;0;0;0;0;0;3336496;NULL
2010003438;3336500;1;43325;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3336500;NULL
1980002274;3336712;1;43332;112005398.32;112005398.32;112005398.32;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;149;0;0;0;0;0;0;0;0;28082885.67;28082885.67;28082885.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;118;0;0;0;0;0;0;0;0;3336712;NULL
2011000947;3336720;1;43334;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;2122834.86;1710761.03;1710761.03;0.00;0.00;412073.83;412073.83;0.00;0.00;0.00;0.00;0.00;0.00;107;0;0;125;0;0;0;0;0;3336720;NULL
2011000629;3336726;1;43336;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;8171086.21;7799695.10;7799695.10;0.00;0.00;371391.11;371391.11;0.00;0.00;0.00;0.00;0.00;0.00;50;0;0;111;0;0;0;0;0;3336726;NULL
2010000374;3336732;1;43340;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3336732;NULL
2003001638;3336734;1;43342;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3336734;NULL
1988001129;3336736;1;43345;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3336736;NULL
2002000565;3336801;1;43353;960027.97;960027.97;960027.97;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22;0;0;0;0;0;0;0;0;8122671.98;8122671.98;3103945.35;0.00;5018726.63;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;132;0;154;0;0;0;0;0;0;3336801;NULL
1988003156;3336926;1;43356;13936212.72;13936212.72;13936212.72;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;130;0;0;0;0;0;0;0;0;3124769.33;3124769.33;3124769.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;12;0;0;0;0;0;0;0;0;3336926;NULL
1982003065;3337183;1;43365;276397654.62;276397654.62;276397654.62;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;166;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3337183;NULL
2010002083;3337185;1;43367;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;5161984.49;0.00;0.00;0.00;0.00;5161984.49;5161984.49;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;68;0;0;0;0;0;3337185;NULL
2007002256;3337427;1;43381;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;47305.57;47305.57;0.00;47305.57;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;228;0;0;0;0;0;0;0;3337427;NULL
2003000283;3337488;1;43395;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3337488;NULL
1980001618;3337912;1;43407;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;108155539.48;108155539.48;54077769.74;11618700.57;42459069.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;102;102;102;0;0;0;0;0;0;3337912;NULL
1999003756;3337920;1;43416;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3337920;NULL
1992000565;3337942;1;43431;3967633.11;3967633.11;3967633.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;168;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3337942;NULL
1978000219;3337960;1;43441;2185892.98;2185892.98;2185892.98;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;23;0;0;0;0;0;0;0;0;4388757.10;4388757.10;0.00;4372703.70;16053.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;23;22;0;0;0;0;0;0;3337960;NULL
2022001656;3338674;1;43454;220402601.96;220402601.96;220402601.96;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;137;0;0;0;0;0;0;0;0;175888642.24;175888642.24;85036519.53;39803046.14;51049076.57;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1116;1116;1116;0;0;0;0;0;0;3338674;NULL
2022001729;3338678;1;43458;41583817.45;41583817.45;41583817.45;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;137;0;0;0;0;0;0;0;0;43339317.83;43339317.83;20953170.71;8570977.16;13815169.96;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1116;1116;1116;0;0;0;0;0;0;3338678;NULL
1992001529;3338714;1;43474;779097.70;779097.70;779097.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;116;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3338714;NULL
1991002483;3338722;1;43477;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;14916631.01;14916631.01;14916631.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;162;0;0;0;0;0;0;0;0;3338722;NULL
1993002529;3338738;1;43487;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;2323335.44;2323335.44;2323335.44;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;0;0;0;0;0;0;0;0;3338738;NULL
2022000765;3338752;1;43491;497694665.35;497694665.35;497694665.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;137;0;0;0;0;0;0;0;0;443318634.08;443318634.08;214330346.77;28337384.28;200650903.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1116;1116;1116;0;0;0;0;0;0;3338752;NULL
2022001818;3338756;1;43493;66108372.78;66108372.78;66108372.78;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;137;0;0;0;0;0;0;0;0;57505984.76;57505984.76;27802299.99;13295127.85;16408556.92;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1116;1116;1116;0;0;0;0;0;0;3338756;NULL
1974000265;3339241;1;43507;119568406.79;83437203.10;83437203.10;0.00;0.00;169868.96;169868.96;0.00;0.00;35961334.73;35961334.73;0.00;0.00;214;0;0;1;0;0;103;0;0;83437203.10;83437203.10;0.00;13958857.25;69478345.85;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;214;214;0;0;0;0;0;0;3339241;NULL
1979004511;3339245;1;43512;60507721.46;60507721.46;60507721.46;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;222;0;0;0;0;0;0;0;0;59466785.44;59466785.44;0.00;6838575.15;52628210.29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;222;222;0;0;0;0;0;0;3339245;NULL
1978000138;3339251;1;43516;894015781.61;894015781.61;894015781.61;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;149;0;0;0;0;0;0;0;0;1277146585.54;1277146585.54;191565401.96;69526037.62;1016055145.96;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;149;149;149;0;0;0;0;0;0;3339251;NULL
1979003874;3339257;1;43519;377660317.10;377660317.10;377660317.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;263;0;0;0;0;0;0;0;0;386935792.62;386935792.62;59167359.25;94498436.64;233269996.73;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;63;1176;1176;0;0;0;0;0;0;3339257;NULL
1999000374;3339848;1;43531;109920483.40;109920483.40;109920483.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;75;0;0;0;0;0;0;0;0;70236.41;148396.59;148396.59;0.00;0.00;0.00;0.00;0.00;0.00;-78160.18;-78160.18;0.00;0.00;75;0;0;0;0;0;0;0;0;3339848;NULL
1989000738;3339854;1;43534;46038334.89;46038334.89;46038334.89;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;98;0;0;0;0;0;0;0;0;21925680.06;21925680.06;21925680.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;223;0;0;0;0;0;0;0;0;3339854;NULL
1996001647;3339868;1;43540;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3339868;NULL
1998002829;3340964;1;43556;209009560.84;209009560.84;209009560.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;182;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3340964;NULL
1990002129;3340966;1;43558;27751996.93;27751996.93;27751996.93;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;199;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3340966;NULL
