NU_CNPB_PLANO_DA;ID;ORIGEM;ID_PROVISAO_CONSTITUIR;SM_ATIVO_PROVISAO_CONST;SM_ATIVO_DEFICIT;VL_ATIVO_DEFICIT_PATRO;VL_ATIVO_DEFICIT_PART;VL_ATIVO_DEFICIT_ASSIST;SM_ATIVO_SER_PASSADO;VL_ATIVO_SER_PAS_PATRO;VL_ATIVO_SER_PAS_PART;VL_ATIVO_SER_PAS_ASSIST;SM_ATIVO_OUT_FINALIDADE;VL_ATIVO_OUT_FIN_PATRO;VL_ATIVO_OUT_FIN_PART;VL_ATIVO_OUT_FIN_ASSIST;QT_MESES_ATIVO_D_PATRO;QT_MESES_ATIVO_D_PART;QT_MESES_ATIVO_D_ASSIST;QT_MESES_ATIVO_S_PATRO;QT_MESES_ATIVO_S_PART;QT_MESES_ATIVO_S_ASSIST;QT_MESES_ATIVO_O_PATRO;QT_MESES_ATIVO_O_PART;QT_MESES_ATIVO_O_ASSIST;SM_PASSIVO_PROVISAO_CONST;SM_PASSIVO_DEFICIT;VL_PASSIVO_DEFICIT_PATRO;VL_PASSIVO_DEFICIT_PART;VL_PASSIVO_DEFICIT_ASSIST;SM_PASSIVO_SER_PASSADO;VL_PASSIVO_SER_PAS_PATRO;VL_PASSIVO_SER_PAS_PART;VL_PASSIVO_SER_PAS_ASSIST;SM_PASSIVO_OUT_FINALIDADE;VL_PASSIVO_OUT_FIN_PATRO;VL_PASSIVO_OUT_FIN_PART;VL_PASSIVO_OUT_FIN_ASSIST;QT_MESES_PASSIVO_D_PATRO;QT_MESES_PASSIVO_D_PART;QT_MESES_PASSIVO_D_ASSIST;QT_MESES_PASSIVO_S_PATRO;QT_MESES_PASSIVO_S_PART;QT_MESES_PASSIVO_S_ASSIST;QT_MESES_PASSIVO_O_PATRO;QT_MESES_PASSIVO_O_PART;QT_MESES_PASSIVO_O_ASSIST;ID_DEMONSTRACAO_ATUARIAL;ID_GRUPO_CUSTEIO_DA
1997003211;3355235;1;43969;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;35598.87;0.00;0.00;0.00;0.00;35598.87;3487.80;32111.07;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3355235;NULL
1999002156;3355255;1;43971;4370053.09;4370053.09;4370053.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;1214556.22;647934.65;266414.47;0.00;381520.18;0.00;0.00;0.00;0.00;566621.57;566621.57;0.00;0.00;187;0;187;0;0;0;0;0;0;3355255;NULL
1990001092;3355273;1;43977;21000381.76;21000381.76;21000381.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;144;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3355273;NULL
2005006556;3355359;1;44005;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3355359;NULL
1998004147;3356484;1;44029;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;881660.14;881660.14;398478.41;0.00;483181.73;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;166;0;166;0;0;0;0;0;0;3356484;NULL
2000006183;3356488;1;44031;26275568.91;0.00;0.00;0.00;0.00;26275568.91;26275568.91;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;26609844.73;21525011.90;7536205.20;0.00;13988806.70;0.00;0.00;0.00;0.00;5084832.83;5084832.83;0.00;0.00;201;0;201;0;0;0;0;0;0;3356488;NULL
1998005518;3356499;1;44058;12421523.19;12421523.19;12421523.19;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;18049138.31;18154558.73;0.00;0.00;18154558.73;3211.04;0.00;3211.04;0.00;-108631.46;-108631.46;0.00;0.00;0;0;112;0;0;0;0;0;0;3356499;NULL
1981001565;3357696;1;44066;1829607.60;1829607.60;1829607.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;115;0;0;0;0;0;0;0;0;2143481.66;2143481.66;2143481.66;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;115;0;0;0;0;0;0;0;0;3357696;NULL
1996003811;3358994;1;44071;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;135456.08;135456.08;0.00;135456.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;156;0;0;0;0;0;0;0;3358994;NULL
2007001292;3359007;1;44078;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;313036.85;0.00;0.00;0.00;0.00;313036.85;156528.55;156508.30;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3359007;NULL
2003001247;3360914;1;44092;120574428.18;120574428.18;120574428.18;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;153;0;0;0;0;0;0;0;0;115615.60;115615.60;115615.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;158;0;0;0;0;0;0;0;0;3360914;NULL
2003000119;3360917;1;44094;155971888.70;155971888.70;155971888.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;216;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3360917;NULL
2004003138;3360922;1;44096;639546.48;639546.48;639546.48;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;136;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3360922;NULL
1987000838;3360953;1;44107;4918938.15;4918938.15;4918938.15;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;58;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3360953;NULL
2010001729;3360965;1;44112;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;165178.21;0.00;0.00;0.00;0.00;165178.21;165178.21;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;91;0;0;0;0;0;3360965;NULL
1980002029;3361090;1;44119;2374576049.95;2374576049.95;2374576049.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;143;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3361090;NULL
1993002911;3362028;1;44124;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;9367582.47;9367582.47;9367582.47;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;172;0;0;0;0;0;0;0;0;3362028;NULL
1995000256;3362034;1;44126;360131.82;360131.82;360131.82;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;118;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3362034;NULL
1998003574;3362489;1;44128;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3362489;NULL
2004000538;3365102;1;44143;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;47301790.03;47301790.03;23792137.25;1189128.55;22320524.23;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;136;136;136;0;0;0;0;0;0;3365102;NULL
2004000465;3365511;1;44149;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;185776070.86;185776070.86;93748278.28;5320171.98;86707620.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;108;120;132;0;0;0;0;0;0;3365511;NULL
1995003956;3366973;1;44161;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;30673974.46;30673974.46;15336987.23;0.00;15336987.23;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;72;0;72;0;0;0;0;0;0;3366973;NULL
1980000883;3366987;1;44166;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;12854204.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;12854204.95;0.00;0.00;12854204.95;0;0;0;0;0;0;0;0;698;3366987;NULL
1979001529;3367203;1;44170;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;1848864867.00;1848864867.00;924432434.00;299544683.00;624887750.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;242;242;242;0;0;0;0;0;0;3367203;NULL
1999005147;3372062;1;44191;10812207.09;10812207.09;10812207.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;101;0;0;0;0;0;0;0;0;12044279.24;11178264.13;0.00;48647.29;11129616.84;866015.11;0.00;866015.11;0.00;0.00;0.00;0.00;0.00;0;0;0;0;48;0;0;0;0;3372062;NULL
1980001219;3372875;1;44197;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;1353806.43;1353806.43;1353806.43;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;76;0;0;0;0;0;0;0;0;3372875;NULL
2000008038;3378550;1;44210;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;2056070.41;2056070.41;0.00;0.00;2056070.41;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;127;0;0;0;0;0;0;3378550;NULL
2008004783;3378554;1;44212;64132227.68;42476041.85;42476041.85;0.00;0.00;0.00;0.00;0.00;0.00;21656185.83;21656185.83;0.00;0.00;124;0;0;0;0;0;121;0;0;41143885.72;41143885.72;0.00;0.00;41143885.72;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;124;0;0;0;0;0;0;3378554;NULL
2000006965;3380341;1;44215;25553758.19;25553758.19;25553758.19;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;136;0;0;0;0;0;0;0;0;24573367.66;24571477.98;0.00;59466.73;24512011.25;1889.68;0.00;1889.68;0.00;0.00;0.00;0.00;0.00;0;146;145;0;72;0;0;0;0;3380341;NULL
1980002347;3380349;1;44217;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;25000137.92;25000137.92;0.00;0.00;25000137.92;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;156;0;0;0;0;0;0;3380349;NULL
1999004183;3380581;1;44219;14603040.28;14603040.28;14603040.28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3380581;NULL
1992001065;3380587;1;44221;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3584948.00;0.00;0.00;0.00;0.00;3584948.00;0.00;3584948.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;190;0;0;0;0;3380587;NULL
1979000719;3380595;1;44223;7810597.35;7810597.35;7810597.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;180;0;0;0;0;0;0;0;0;2064226.84;2064226.84;0.00;309180.75;1755046.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;131;131;0;0;0;0;0;0;3380595;NULL
2015001492;3380601;1;44226;615279375.17;615279375.17;615279375.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;180;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3380601;NULL
1990001483;3382964;1;44228;268258866.26;268258866.26;268258866.26;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;127;0;0;0;0;0;0;0;0;210141362.76;210141362.76;0.00;75363161.65;134778201.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;127;127;0;0;0;0;0;0;3382964;NULL
1982002018;3383429;1;44231;245570856.16;245570856.16;245570856.16;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;56;0;0;0;0;0;0;0;0;24429324.50;24429324.50;0.00;0.00;24429324.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;149;0;0;0;0;0;0;3383429;NULL
1990001629;3383925;1;44234;3779418.00;3779418.00;3779418.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;96;0;0;0;0;0;0;0;0;688388.00;688388.00;0.00;0.00;688388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;117;0;0;0;0;0;0;3383925;NULL
2015000747;3386077;1;44237;5271346.76;5271346.76;5271346.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;87;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3386077;NULL
1993001311;3386908;1;44240;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3386908;NULL
1996002392;3388438;1;44243;11117646.18;1946147.21;1946147.21;0.00;0.00;9171498.97;9171498.97;0.00;0.00;0.00;0.00;0.00;0.00;94;0;0;94;0;0;0;0;0;357012.01;357012.01;0.00;0.00;357012.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;176;0;0;0;0;0;0;3388438;NULL
2020000611;3388588;1;44245;31810643.06;31810643.06;31810643.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;151;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3388588;NULL
1974000338;3390058;1;44257;277704593.12;261487416.55;261487416.55;0.00;0.00;0.00;0.00;0.00;0.00;16217176.57;16217176.57;0.00;0.00;140;0;0;0;0;0;103;0;0;113817732.77;113817732.77;0.00;27048.30;113790684.47;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;140;140;0;0;0;0;0;0;3390058;NULL
1993000429;3394779;1;44259;8395887.70;8395887.70;8395887.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;179;0;0;0;0;0;0;0;0;19419447.97;19419447.97;0.00;1073117.80;18346330.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;179;179;0;0;0;0;0;0;3394779;NULL
2001002238;3411921;1;44263;203092981.48;203092981.48;203092981.48;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;181;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3411921;NULL
1989000983;3414823;1;44265;89289881.95;89289881.95;89289881.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;137;0;0;0;0;0;0;0;0;10378725.35;10378725.35;10378725.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;180;0;0;0;0;0;0;0;0;3414823;NULL
1989001874;3421456;1;44278;37216596.38;37216596.38;37216596.38;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;111;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3421456;NULL
1989001092;3421460;1;44282;5622473.18;5622473.18;5622473.18;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;93;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3421460;NULL
1993001638;3421462;1;44284;3431045.80;3431045.80;3431045.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;81;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3421462;NULL
1994000783;3421466;1;44288;1790800.68;1790800.68;1790800.68;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;108;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3421466;NULL
1998001156;3421470;1;44292;5287976.89;5287976.89;5287976.89;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;121;0;0;0;0;0;0;0;0;2852095.09;2852095.09;299403.69;0.00;2552691.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;141;0;0;0;0;0;0;3421470;NULL
1988002192;3421484;1;44317;6237486.27;6237486.27;6237486.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;35;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3421484;NULL
1982002311;3425860;1;44324;273638917.72;273638917.72;273638917.72;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;200;0;0;0;0;0;0;0;0;12396054.53;12396054.53;0.00;0.00;12396054.53;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;200;0;0;0;0;0;0;3425860;NULL
1998001083;3426951;1;44331;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;1243657.11;1243657.11;1074440.77;0.00;169216.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;0;0;0;0;0;0;0;0;3426951;NULL
1986000419;3427548;1;44334;2199912.60;2199912.60;2199912.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;144;0;0;0;0;0;0;0;0;2699563.00;2699563.00;0.00;0.00;2699563.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;144;0;0;0;0;0;0;3427548;NULL
1993001018;3427552;1;44336;16511.98;16511.98;16511.98;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;180;0;0;0;0;0;0;0;0;549903.00;549903.00;0.00;0.00;549903.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;180;0;0;0;0;0;0;3427552;NULL
1998006311;3427739;1;44338;594129.43;594129.43;594129.43;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;108;0;0;0;0;0;0;0;0;1144021.00;1144021.00;0.00;0.00;1144021.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;108;0;0;0;0;0;0;3427739;NULL
2006006665;3427747;1;44341;841409.19;841409.19;841409.19;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;192;0;0;0;0;0;0;0;0;160140.00;160140.00;0.00;1060.00;159080.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;192;192;0;0;0;0;0;0;3427747;NULL
2008004538;3427751;1;44343;15509964.83;15509964.83;15509964.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;216;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3427751;NULL
1987000374;3429844;1;44345;70216905.13;1495233.04;1495233.04;0.00;0.00;68721672.09;68721672.09;0.00;0.00;0.00;0.00;0.00;0.00;119;0;0;120;0;0;0;0;0;6667279.00;6667279.00;0.00;40002.00;6627277.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;137;137;0;0;0;0;0;0;3429844;NULL
2008004211;3429856;1;44349;2130865.25;2130865.25;2130865.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;71;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3429856;NULL
2021001156;3434048;1;44353;1572616.14;1572616.14;1572616.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;125;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3434048;NULL
2000002838;3434052;1;44356;787766535.90;787766535.90;787766535.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;50;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3434052;NULL
2013002238;3434145;1;44359;1400422.97;1400422.97;1400422.97;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;197;0;0;0;0;0;0;0;0;2173178.61;2173178.61;385876.38;0.00;1787302.23;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;204;0;204;0;0;0;0;0;0;3434145;NULL
2000007783;3437081;1;44368;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3437081;NULL
2000004229;3483365;1;44390;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;74832438.68;56102271.08;56102271.08;0.00;0.00;18730167.60;18730167.60;0.00;0.00;0.00;0.00;0.00;0.00;178;0;0;10;0;0;0;0;0;3483365;NULL
2008002365;3513904;1;44414;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;24774704.45;24774704.45;12233568.71;550555.86;11990579.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;216;216;216;0;0;0;0;0;0;3513904;NULL
1993001956;3530809;1;44423;2496030.99;2496030.99;2496030.99;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;161;0;0;0;0;0;0;0;0;6805923.48;6805923.48;6805923.48;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;161;0;0;0;0;0;0;0;0;3530809;NULL
2006006411;3551624;1;44428;8660467.05;8660467.05;8660467.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;96;0;0;0;0;0;0;0;0;429471.87;429471.87;429471.87;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;96;0;0;0;0;0;0;0;0;3551624;NULL
1993001492;3584689;1;44433;1846135.02;1846135.02;1846135.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;113;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3584689;NULL
2000002511;3588691;1;44437;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;1653145.58;0.00;0.00;0.00;0.00;1653145.58;0.00;1653145.58;0.00;0.00;0.00;0.00;0.00;0;0;0;0;170;0;0;0;0;3588691;NULL
1979001456;3705927;1;44446;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;81038740.87;81038740.87;66241410.93;4463922.74;10333407.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;223;223;223;0;0;0;0;0;0;3705927;NULL
2004000392;3831995;1;44461;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;17264506.83;17264506.83;9078931.12;1007578.38;7177997.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;108;108;108;0;0;0;0;0;0;3831995;NULL
